,Duration,Start station number,End station number,Bike number,Member type
48455,217,31607,31613,119,1
48456,803,31619,31223,313,1
48457,654,31100,31229,667,1
48458,558,31223,31620,698,1
48459,493,31619,31605,570,0
48460,477,31111,31600,701,1
48461,499,31223,31620,445,1
48462,1091,31613,31620,684,1
48463,421,31619,31605,879,0
48464,146,31013,31007,637,1
48465,648,31214,31228,520,1
48466,646,31214,31228,60,1
48467,267,31229,31214,537,1
48468,804,31237,31214,337,1
48469,354,31102,31101,844,1
48470,545,31216,31205,901,1
48471,496,31222,31214,45,1
48472,642,31227,31218,270,1
48473,526,31222,31214,708,1
48474,515,31222,31214,170,0
48475,555,31011,31003,59,1
48476,492,31101,31104,932,1
48477,278,31111,31229,641,1
48478,653,31222,31101,886,0
48479,682,31214,31102,45,1
48480,683,31214,31102,708,1
48481,240,31104,31229,740,1
48482,314,31214,31229,899,1
48483,778,31400,31202,359,1
48484,959,31109,31401,889,1
48485,941,31109,31401,669,1
48486,494,31105,31401,126,1
48487,1097,31214,31101,337,1
48488,838,31219,31613,43,1
48489,896,31208,31611,33,1
48490,1512,31205,31013,901,1
48491,508,31200,31220,432,1
48492,369,31007,31011,431,1
48493,355,31111,31202,702,1
48494,338,31111,31202,222,1
48495,258,31605,31613,215,1
48496,1215,31225,31101,786,1
48497,571,31107,31102,212,0
48498,759,31605,31619,488,0
48499,689,31605,31619,879,0
48500,852,31214,31623,537,1
48501,255,31105,31104,529,1
48502,393,31104,31214,858,0
48503,211,31112,31104,317,1
48504,579,31618,31619,465,1
48505,236,31236,31236,453,1
48506,593,31618,31619,660,1
48507,550,31213,31225,530,1
48508,957,31103,31213,731,1
48509,253,31400,31102,401,1
48510,187,31103,31602,840,1
48511,360,31103,31229,199,1
48512,275,31229,31214,467,1
48513,616,31104,31221,932,1
48514,264,31214,31200,649,1
48515,1976,31226,31108,722,1
48516,462,31610,31606,155,1
48517,416,31610,31606,58,1
48518,248,31602,31103,840,1
48519,843,31216,31605,369,1
48520,4531,31204,31204,211,0
48521,4527,31204,31204,261,0
48522,180,31203,31214,691,1
48523,218,31228,31600,487,1
48524,1110,31219,31622,809,0
48525,1080,31219,31622,148,1
48526,4401,31204,31204,714,0
48527,1484,31613,31212,461,1
48528,1678,31100,31107,194,0
48529,115,31202,31214,135,1
48530,368,31104,31107,529,1
48531,478,31106,31104,557,1
48532,316,31203,31221,253,0
48533,286,31203,31221,887,1
48534,956,31220,31105,432,1
48535,342,31201,31223,747,1
48536,628,31111,31600,134,1
48537,851,31600,31200,487,1
48538,470,31229,31104,290,1
48539,1025,31106,31401,856,1
48540,363,31214,31111,27,1
48541,359,31214,31111,858,1
48542,384,31303,31303,430,1
48543,339,31400,31102,394,1
48544,343,31400,31102,535,1
48545,443,31207,31105,167,1
48546,297,31400,31102,909,1
48547,1976,31227,31005,120,1
48548,564,31101,31207,337,1
48549,557,31101,31207,326,1
48550,519,31623,31619,597,1
48551,447,31101,31213,582,1
48552,557,31624,31611,721,1
48553,551,31624,31611,370,1
48554,419,31229,31201,758,1
48555,427,31229,31201,740,0
48556,429,31229,31201,393,0
48557,153,31105,31602,432,1
48558,526,31609,31108,554,1
48559,862,31111,31214,590,1
48560,305,31103,31107,827,1
48561,277,31103,31107,86,1
48562,449,31107,31400,347,1
48563,319,31237,31221,185,1
48564,643,31221,31101,253,0
48565,619,31221,31101,887,1
48566,138,31620,31620,684,1
48567,631,31101,31107,533,1
48568,277,31214,31203,135,1
48569,624,31107,31111,827,1
48570,2133,31200,31205,584,1
48571,459,31104,31203,754,1
48572,121,31104,31112,538,1
48573,525,31602,31203,36,1
48574,672,31104,31106,411,0
48575,181,31602,31102,432,1
48576,71,31237,31237,772,1
48577,332,31104,31106,548,0
48578,197,31104,31106,557,0
48579,440,31102,31104,320,1
48580,791,31237,31203,153,1
48581,780,31237,31203,772,1
48582,488,31104,31101,317,1
48583,621,31104,31202,255,1
48584,462,31104,31101,320,1
48585,459,31111,31203,294,1
48586,1247,31613,31606,43,1
48587,269,31213,31201,582,1
48588,439,31106,31107,765,1
48589,793,31602,31201,231,0
48590,702,31602,31201,349,0
48591,563,31109,31229,549,1
48592,602,31109,31229,116,1
48593,512,31111,31214,578,0
48594,367,31111,31214,305,0
48595,154,31101,31229,253,1
48596,725,31303,31302,149,1
48597,409,31104,31107,290,1
48598,296,31102,31105,401,1
48599,266,31102,31105,708,1
48600,131,31103,31104,840,1
48601,580,31600,31111,305,1
48602,647,31215,31203,241,1
48603,452,31105,31107,501,1
48604,183,31101,31111,578,1
48605,308,31006,31004,427,0
48606,291,31006,31004,365,1
48607,711,31228,31605,939,0
48608,200,31106,31104,771,1
48609,317,31102,31400,212,1
48610,413,31101,31102,317,1
48611,218,31106,31104,214,1
48612,140,31602,31102,555,1
48613,674,31102,31201,535,1
48614,252,31111,31203,27,1
48615,655,31100,31101,524,1
48616,226,31214,31229,467,1
48617,158,31613,31606,269,1
48618,230,31202,31203,287,1
48619,857,31104,31402,771,1
48620,1384,31106,31106,411,0
48621,1833,31603,31204,246,0
48622,1782,31603,31204,917,0
48623,1468,31212,31102,675,1
48624,281,31602,31400,274,1
48625,491,31623,31613,30,1
48626,1240,31106,31106,548,0
48627,639,31227,31101,297,1
48628,1887,31603,31205,99,0
48629,314,31214,31203,691,0
48630,1781,31603,31205,346,0
48631,118,31111,31101,598,1
48632,229,31102,31400,555,1
48633,431,31205,31213,837,1
48634,446,31103,31111,598,1
48635,426,31109,31201,336,1
48636,582,31200,31600,248,1
48637,583,31111,31401,858,1
48638,1001,31616,31101,589,1
48639,759,31611,31208,370,1
48640,618,31111,31103,827,1
48641,178,31007,31013,637,1
48642,386,31103,31201,827,1
48643,261,31604,31616,137,0
48644,956,31208,31220,370,1
48645,467,31212,31220,15,1
48646,774,31107,31200,501,1
48647,1181,31302,31200,149,1
48648,212,31214,31229,578,1
48649,1176,31400,31217,212,1
48650,766,31102,31224,45,1
48651,1630,31011,31205,431,0
48652,879,31220,31201,15,1
48653,1071,31601,31609,833,1
48654,258,31401,31602,126,1
48655,464,31104,31100,214,1
48656,1909,31109,31610,785,0
48657,4235,31205,31205,99,0
48658,2537,31402,31213,556,1
48659,4091,31205,31205,402,0
48660,769,31223,31607,955,1
48661,356,31223,31216,457,1
48662,199,31401,31602,79,1
48663,270,31109,31202,408,1
48664,156,31214,31221,170,1
48665,284,31008,31007,276,1
48666,1775,31500,31219,940,1
48667,9447,31204,31220,712,0
48668,9302,31204,31220,673,0
48669,495,31221,31202,185,1
48670,316,31104,31200,840,1
48671,244,31622,31622,62,1
48672,458,31302,31226,492,0
48673,392,31600,31213,130,1
48674,877,31221,31600,932,1
48675,7496,31013,31013,65,0
48676,7541,31013,31013,16,0
48677,5061,31235,31218,509,0
48678,7357,31013,31013,484,0
48679,4916,31235,31218,352,0
48680,662,31002,31006,500,1
48681,604,31002,31006,943,1
48682,2492,31400,31225,108,0
48683,206,31108,31218,121,1
48684,925,31107,31602,238,0
48685,4462,31623,31219,639,0
48686,715,31212,31225,545,0
48687,287,31606,31613,462,1
48688,636,31212,31225,226,0
48689,272,31229,31200,801,1
48690,600,31212,31225,461,0
48691,310,31226,31225,492,0
48692,842,31215,31200,166,1
48693,586,31107,31602,290,0
48694,600,31105,31200,401,1
48695,182,31401,31602,669,1
48696,563,31101,31214,56,1
48697,287,31619,31613,924,1
48698,603,31008,31010,284,0
48699,1125,31603,31501,802,1
48700,541,31111,31110,463,1
48701,678,31300,31303,187,0
48702,1035,31107,31100,194,0
48703,203,31203,31216,241,1
48704,3265,31003,31003,49,0
48705,512,31200,31104,840,1
48706,3119,31003,31003,183,0
48707,682,31616,31611,619,1
48708,1033,31610,31227,437,0
48709,337,31200,31229,801,1
48710,771,31203,31225,287,1
48711,385,31106,31200,794,1
48712,734,31300,31300,37,1
48713,544,31200,31101,487,0
48714,1200,31200,31112,572,1
48715,371,31106,31103,508,1
48716,367,31106,31103,557,1
48717,1811,31500,31212,523,0
48718,154,31104,31106,840,1
48719,192,31602,31401,79,1
48720,237,31106,31104,411,1
48721,222,31600,31228,932,1
48722,505,31200,31100,149,0
48723,553,31611,31616,721,0
48724,621,31105,31200,834,1
48725,3601,31217,31204,212,0
48726,871,31102,31203,91,1
48727,1922,31201,31200,231,0
48728,1459,31236,31200,453,1
48729,552,31604,31201,606,1
48730,429,31600,31228,701,1
48731,823,31110,31216,790,1
48732,2082,31623,31236,342,1
48733,1206,31106,31228,67,1
48734,545,31104,31200,411,1
48735,1154,31107,31216,923,0
48736,1660,31220,31220,370,0
48737,1275,31619,31218,564,0
48738,1264,31619,31218,844,1
48739,1274,31619,31218,597,0
48740,1240,31619,31218,622,1
48741,1186,31105,31219,50,1
48742,1138,31105,31219,708,1
48743,2023,31610,31109,934,0
48744,594,31600,31600,333,0
48745,455,31106,31105,741,1
48746,463,31200,31202,649,1
48747,729,31006,31002,943,1
48748,478,31237,31200,199,1
48749,328,31613,31619,924,1
48750,662,31006,31002,500,1
48751,427,31401,31103,79,1
48752,802,31611,31623,619,1
48753,331,31101,31214,598,1
48754,536,31618,31218,850,1
48755,1271,31607,31610,716,1
48756,1040,31613,31228,215,1
48757,6313,31216,31216,911,0
48758,6263,31216,31216,713,0
48759,213,31201,31202,690,1
48760,1942,31007,31217,276,0
48761,11248,31236,31225,319,0
48762,228,31203,31202,294,1
48763,706,31623,31610,764,0
48764,212,31203,31202,691,1
48765,663,31623,31610,762,0
48766,6059,31216,31216,790,0
48767,6053,31216,31216,651,0
48768,313,31401,31602,889,1
48769,288,31401,31602,856,1
48770,1383,31600,31219,384,0
48771,433,31212,31214,227,1
48772,452,31103,31102,557,1
48773,880,31500,31620,787,1
48774,1131,31600,31219,333,0
48775,982,31102,31616,317,1
48776,318,31200,31229,166,1
48777,177,31202,31201,408,1
48778,413,31229,31214,23,1
48779,464,31607,31605,955,1
48780,456,31607,31605,193,1
48781,260,31103,31101,79,1
48782,608,31201,31110,827,0
48783,1209,31103,31206,508,1
48784,1476,31300,31200,379,1
48785,559,31601,31618,139,1
48786,82,31106,31106,840,1
48787,950,31604,31235,627,1
48788,254,31201,31214,788,1
48789,615,31111,31503,190,1
48790,1312,31400,31224,274,1
48791,1237,31105,31217,167,1
48792,2552,31620,31235,654,0
48793,192,31619,31610,315,1
48794,2528,31200,31605,834,1
48795,403,31201,31109,408,1
48796,2477,31620,31235,568,0
48797,1116,31603,31205,256,1
48798,304,31108,31218,722,1
48799,223,31214,31110,23,1
48800,420,31212,31221,523,0
48801,426,31237,31200,563,1
48802,3152,31219,31235,333,0
48803,3118,31219,31235,780,0
48804,1161,31613,31228,280,1
48805,803,31214,31602,305,1
48806,1230,31229,31212,667,1
48807,12727,31616,31616,721,0
48808,378,31101,31503,524,1
48809,2151,31200,31613,401,0
48810,280,31004,31011,836,1
48811,267,31004,31011,558,1
48812,279,31619,31607,879,1
48813,1436,31101,31619,297,1
48814,2085,31200,31613,231,0
48815,629,31108,31620,554,1
48816,671,31108,31620,416,1
48817,573,31300,31303,908,1
48818,988,31108,31618,625,1
48819,1533,31606,31613,155,0
48820,977,31108,31618,229,1
48821,1518,31606,31613,269,0
48822,885,31200,31226,789,0
48823,1014,31217,31219,896,0
48824,301,31202,31110,702,1
48825,194,31400,31602,347,1
48826,1107,31505,31618,265,0
48827,293,31201,31101,582,1
48828,753,31214,31219,598,1
48829,914,31107,31107,765,1
48830,431,31606,31613,58,1
48831,345,31107,31102,533,1
48832,5907,31221,31212,523,0
48833,337,31214,31221,788,1
48834,662,31102,31203,394,1
48835,641,31102,31203,432,1
48836,256,31101,31110,79,1
48837,332,31401,31602,191,1
48838,5774,31221,31212,176,0
48839,320,31619,31613,488,1
48840,10523,31200,31200,929,0
48841,302,31619,31618,924,0
48842,413,31602,31101,347,1
48843,694,31505,31618,196,0
48844,922,31101,31220,487,1
48845,201,31214,31200,227,1
48846,176,31613,31606,30,1
48847,3729,31235,31220,627,0
48848,418,31107,31106,874,1
48849,387,31303,31302,908,1
48850,580,31229,31503,549,1
48851,597,31105,31213,741,1
48852,1189,31402,31221,613,1
48853,539,31203,31110,754,1
48854,1209,31208,31620,247,1
48855,3536,31602,31602,191,0
48856,767,31109,31221,408,1
48857,766,31109,31221,934,0
48858,1508,31607,31607,892,1
48859,1468,31607,31607,879,1
48860,1351,31101,31218,140,1
48861,389,31212,31237,667,1
48862,1345,31101,31218,320,1
48863,687,31110,31222,718,1
48864,278,31223,31203,92,1
48865,846,31101,31225,582,1
48866,732,31600,31503,796,1
48867,550,31214,31104,56,1
48868,371,31303,31301,187,1
48869,1333,31101,31225,887,0
48870,722,31107,31207,529,1
48871,634,31111,31201,314,1
48872,917,31207,31228,326,0
48873,269,31607,31619,588,1
48874,278,31201,31200,606,1
48875,241,31002,31004,195,1
48876,237,31002,31004,46,1
48877,1012,31010,31013,616,1
48878,1428,31609,31225,7,1
48879,9232,31206,31225,508,0
48880,928,31107,31110,73,1
48881,979,31107,31110,86,1
48882,9145,31206,31225,115,0
48883,402,31622,31613,611,1
48884,2859,31300,31228,37,0
48885,922,31203,31200,436,0
48886,1623,31600,31205,378,0
48887,889,31203,31200,871,0
48888,4965,31605,31605,570,0
48889,4946,31605,31605,945,1
48890,2691,31300,31228,367,0
48891,502,31101,31213,786,1
48892,3869,31225,31001,492,0
48893,943,31110,31214,826,1
48894,3774,31225,31001,101,0
48895,586,31622,31606,117,1
48896,415,31503,31111,549,1
48897,3721,31225,31001,108,0
48898,1143,31302,31221,908,1
48899,1402,31207,31104,337,1
48900,3994,31618,31618,229,0
48901,1373,31207,31104,529,1
48902,368,31503,31109,848,1
48903,195,31607,31619,252,1
48904,1229,31229,31110,467,1
48905,2939,31618,31618,495,0
48906,2895,31618,31618,625,0
48907,1136,31228,31213,701,0
48908,3833,31618,31618,139,0
48909,999,31229,31212,253,1
48910,3012,31013,31002,474,1
48911,380,31203,31111,91,1
48912,1030,31102,31200,947,1
48913,1094,31101,31225,589,1
48914,4226,31201,31217,535,0
48915,4161,31201,31217,106,0
48916,232,31200,31214,411,1
48917,570,31602,31201,238,1
48918,281,31622,31607,62,1
48919,687,31110,31111,73,1
48920,3544,31235,31217,780,0
48921,722,31111,31216,549,1
48922,551,31110,31213,86,1
48923,1069,31214,31101,590,0
48924,1023,31214,31101,826,1
48925,551,31101,31503,26,1
48926,3233,31619,31619,588,1
48927,3210,31619,31619,465,1
48928,1760,31108,31202,597,1
48929,1248,31602,31225,126,1
48930,1987,31108,31101,564,1
48931,792,31620,31623,416,0
48932,1850,31221,31500,321,0
48933,1292,31224,31207,274,1
48934,453,31201,31200,685,1
48935,1477,31216,31219,241,0
48936,585,31620,31623,698,0
48937,1431,31216,31219,457,0
48938,995,31400,31400,555,0
48939,670,31606,31623,30,1
48940,336,31607,31622,62,1
48941,1516,31104,31623,56,1
48942,318,31613,31607,462,1
48943,383,31200,31229,839,1
48944,842,31200,31104,199,1
48945,172,31201,31202,349,1
48946,422,31112,31104,572,1
48947,926,31104,31214,529,1
48948,154,31237,31212,539,1
48949,1772,31218,31235,850,0
48950,1769,31218,31235,309,1
48951,1755,31218,31235,622,1
48952,1755,31218,31235,140,0
48953,898,31229,31215,641,1
48954,883,31229,31215,166,1
48955,1679,31229,31100,899,0
48956,1671,31229,31100,24,1
48957,650,31620,31108,554,1
48958,434,31110,31237,734,1
48959,1600,31237,31237,346,0
48960,1243,31203,31226,36,1
48961,3308,31613,31616,368,0
48962,1641,31236,31218,342,0
48963,768,31203,31620,432,1
48964,1122,31402,31221,38,1
48965,372,31101,31214,347,1
48966,11709,31227,31203,551,0
48967,1256,31101,31105,590,0
48968,688,31201,31111,314,1
48969,849,31109,31221,848,0
48970,5981,31300,31300,145,0
48971,1216,31101,31105,826,1
48972,1014,31229,31236,839,0
48973,140,31104,31106,502,1
48974,170,31104,31106,261,1
48975,308,31214,31202,411,1
48976,427,31613,31208,269,1
48977,3212,31301,31301,491,0
48978,360,31104,31103,373,1
48979,343,31104,31103,337,1
48980,11490,31227,31203,478,0
48981,339,31104,31200,283,1
48982,416,31503,31111,298,1
48983,385,31503,31111,268,1
48984,1825,31212,31236,253,0
48985,815,31503,31618,26,1
48986,982,31229,31225,801,1
48987,2267,31106,31620,840,0
48988,862,31229,31223,116,1
48989,1925,31200,31601,563,1
48990,747,31216,31503,549,1
48991,465,31619,31623,660,1
48992,485,31619,31623,883,1
48993,1374,31618,31217,265,0
48994,1370,31618,31217,847,0
48995,292,31203,31214,394,0
48996,1189,31223,31101,161,1
48997,1266,31618,31217,924,0
48998,908,31106,31101,434,1
48999,423,31622,31613,757,1
49000,801,31106,31101,261,1
49001,292,31303,31300,430,1
49002,273,31605,31610,834,1
49003,962,31201,31226,393,1
49004,4044,31610,31604,799,0
49005,233,31605,31610,369,1
49006,4037,31610,31604,807,0
49007,771,31503,31228,42,0
49008,1483,31620,31207,684,0
49009,1211,31200,31102,947,1
49010,549,31602,31229,669,1
49011,264,31203,31216,772,1
49012,1390,31619,31201,252,1
49013,1666,31205,31613,516,1
49014,858,31105,31104,590,0
49015,399,31229,31200,578,1
49016,834,31105,31104,826,1
49017,1208,31214,31228,347,1
49018,1190,31214,31228,394,1
49019,245,31002,31013,95,1
49020,1447,31010,31007,591,1
49021,727,31623,31600,56,0
49022,1395,31010,31007,54,1
49023,296,31214,31201,529,1
49024,468,31101,31103,564,1
49025,1683,31235,31219,850,0
49026,1681,31235,31219,309,1
49027,1685,31235,31219,140,0
49028,1677,31235,31219,622,1
49029,1121,31218,31613,342,0
49030,267,31225,31237,126,1
49031,923,31600,31619,867,1
49032,539,31613,31611,757,1
49033,1912,31607,31607,462,1
49034,1048,31600,31101,103,0
49035,353,31623,31611,416,1
49036,1010,31600,31101,134,1
49037,431,31613,31619,401,1
49038,1981,31205,31613,256,0
49039,571,31212,31205,523,1
49040,1651,31201,31201,758,1
49041,1928,31205,31613,83,1
49042,636,31200,31104,578,1
49043,688,31104,31503,567,1
49044,1614,31201,31201,238,1
49045,969,31212,31105,539,1
49046,6463,31108,31215,844,0
49047,795,31013,31010,616,1
49048,1486,31613,31223,231,1
49049,6373,31108,31215,620,0
49050,2631,31613,31618,155,0
49051,403,31618,31619,26,0
49052,2175,31217,31215,276,0
49053,2561,31613,31618,58,0
49054,808,31400,31101,272,1
49055,778,31400,31101,555,1
49056,2159,31217,31215,265,0
49057,3143,31600,31600,950,0
49058,2150,31217,31215,847,0
49059,964,31616,31613,615,1
49060,298,31619,31605,588,1
49061,957,31616,31613,507,1
49062,1534,31107,31616,765,0
49063,485,31104,31105,590,0
49064,822,31203,31624,608,1
49065,3020,31600,31600,341,0
49066,2548,31606,31605,364,0
49067,449,31104,31105,826,1
49068,353,31602,31400,856,1
49069,494,31613,31622,488,1
49070,534,31207,31602,274,1
49071,818,31101,31228,434,1
49072,469,31200,31201,436,1
49073,931,31618,31219,625,1
49074,925,31618,31219,495,1
49075,923,31503,31610,567,1
49076,781,31606,31622,477,1
49077,1062,31104,31101,311,1
49078,363,31110,31237,463,1
49079,3459,31217,31200,106,0
49080,3449,31217,31200,535,0
49081,987,31616,31608,174,1
49082,971,31616,31608,317,1
49083,671,31200,31229,871,1
49084,5368,31108,31108,554,0
49085,366,31200,31110,453,1
49086,475,31236,31225,600,1
49087,1957,31202,31618,185,1
49088,294,31200,31110,146,1
49089,5260,31108,31108,352,0
49090,825,31213,31211,837,1
49091,2297,31619,31619,465,0
49092,881,31600,31613,776,1
49093,322,31602,31400,191,1
49094,1719,31221,31302,908,1
49095,2144,31218,31236,320,1
49096,1128,31218,31101,769,1
49097,5173,31108,31108,489,0
49098,765,31105,31105,539,1
49099,478,31207,31400,684,0
49100,2041,31105,31623,590,1
49101,5046,31108,31108,722,0
49102,544,31611,31623,33,1
49103,1581,31205,31201,523,1
49104,498,31503,31203,907,1
49105,511,31103,31203,642,1
49106,485,31503,31203,190,0
49107,1448,31110,31616,805,1
49108,555,31106,31110,502,1
49109,891,31104,31207,212,1
49110,865,31104,31207,199,1
49111,541,31110,31203,146,1
49112,4155,31605,31605,193,0
49113,354,31201,31229,252,1
49114,1562,31010,31008,616,0
49115,677,31201,31227,758,0
49116,658,31201,31227,529,1
49117,814,31503,31200,400,1
49118,524,31602,31207,274,1
49119,840,31203,31205,27,0
49120,917,31237,31203,402,1
49121,806,31203,31205,92,0
49122,652,31607,31616,462,1
49123,920,31220,31101,487,1
49124,112,31201,31203,336,1
49125,285,31201,31200,238,1
49126,1976,31106,31237,548,1
49127,765,31108,31108,509,1
49128,74,31610,31610,315,1
49129,701,31623,31228,30,0
49130,699,31300,31104,430,1
49131,346,31105,31104,826,1
49132,621,31609,31228,44,1
49133,563,31213,31200,701,0
49134,306,31619,31607,886,1
49135,84,31505,31505,540,1
49136,898,31605,31217,570,1
49137,580,31229,31200,871,1
49138,576,31229,31200,252,1
